gene	Currie_et_al_Lhx_LFC	This_study_Lhx_LFC	Currie_et_al_Pitx_LFC	This_study_Litx_LFC
h1SMcG0015543	-0.654824837551574	-0.0300894252412331	-1.60988648999925	-0.215038395509881
h1SMcG0015546	-0.0558512987819544	-0.229836002074097	0.622103119528912	-0.52517863834995
h1SMcG0015550	-0.165220134203514	1.28970546650025	0.165052641011848	0.0596303503757604
h1SMcG0015551	0.00910465222617487	0.203850833614906	-0.106096299303454	-0.094125761222447
h1SMcG0015552	0.0861659053425742	0.0778827564835613	0.0189448724123795	-0.265985314230148
h1SMcG0015553	-0.0198967194425332	0.0605238512170911	-0.100524278777932	0.428008244309009
h1SMcG0015554	-0.248034052023731	0.33928727721623	0.0777610018844743	0.353603966219056
h1SMcG0015555	-0.192373402126203	0.0345984706151575	0.014052488209856	0.00599150030670998
h1SMcG0015557	-0.0147416045381788	0.00304744487897487	0.0102599566917254	-0.0177824073900056
h1SMcG0015560	-0.155378225813725	0.24630290769357	0.319542360348997	0.0588132434701532
h1SMcG0015561	0.124721378313125	-0.147299419478117	0.13485015924441	-0.0368917762988317
h1SMcG0015563	0.206689563542464	0.124173534384752	0.0972544068751222	0.114774114603182
h1SMcG0015565	-0.03756444622215	-0.0407631503387651	-0.0546255997286281	-0.0118921561854837
h1SMcG0015568	-1.62342260396505	0.115784786873916	-0.804706238587022	-0.100333283760723
h1SMcG0015570	-0.0514093794466601	0.208380624304423	-0.0808439169885662	0.11909351848794
h1SMcG0015571	-0.0966357934716073	0.345967331545617	-0.137190392088362	0.320931807718586
h1SMcG0015572	-0.0523589968277248	-0.339970184782262	0.0590035530961888	-0.5199562882013
h1SMcG0015574	0.0372498326791102	0.0586846206560994	0.00231074275490598	0.0851683728556379
h1SMcG0015575	1.11873585553035	0.332863381764698	-17.5677138555274	0.850369185918046
h1SMcG0015576	0.190183590413106	-0.422986912701825	0.204435609497148	-0.700863625996768
h1SMcG0015577	0.0104786960397822	-0.0977860111075793	-0.105506312032421	-0.0514969992584936
h1SMcG0015578	-0.0059488119126854	0.247459876803735	-0.0480110534173559	0.250953507828552
h1SMcG0015579	-0.134952287771604	0.0452304454384438	-0.170895421151288	0.280238168609649
h1SMcG0015580	-0.141166229281609	-0.304229996615061	-0.0595853385170379	-0.0459798954512002
h1SMcG0015581	-0.416952090607826	0.388354807017877	-0.119250433873535	0.287146742449341
h1SMcG0015582	-0.153918032481843	-0.234351472238593	-0.0751380712554532	0.0520540326028037
h1SMcG0015583	-0.802682224368727	-0.29316787375933	-0.190259060825927	-0.587500605575589
h1SMcG0015585	-0.0509803821348144	-0.17511851501525	-0.124448930768331	0.0444429813571583
h1SMcG0015587	-1.0022661028225	0.571070985116885	-0.0605394544539903	0.533018328791269
h1SMcG0015589	-0.134568395989628	0.479217185742394	0.0400200324987072	-0.553329618485039
h1SMcG0015590	0.0223243594953705	-1.52355398842419	0.0155626840386566	-2.00718105348329
h1SMcG0015591	-0.123114589384055	-0.26398461982926	-0.0199848722983361	0.000114329935507629
h1SMcG0015593	-0.450590567046698	-0.278614204850297	-0.184645009830187	-0.238731445150526
h1SMcG0015594	0.0733667088569481	0.268455568241382	0.341549914088892	-1.94475871991936
h1SMcG0015595	-0.177755764425265	0.072185291644604	-0.206291530102301	-0.0403314416312936
h1SMcG0015596	-0.121010136819052	-0.0588959329726108	-0.242094120768846	-0.0228549777128648
h1SMcG0015598	-0.0353499670935358	0.0547674442252018	-0.085177171984491	0.0270231895864322
h1SMcG0015599	-0.446876824191616	0.14749800305764	-0.275441505082269	0.0386433281921255
h1SMcG0015600	-0.0663294916326753	0.115773816077089	-0.0469473030753518	-0.0372855080021004
h1SMcG0015604	-0.00507744187824642	-0.125124156175615	-0.0274392767854035	-0.13783365271567
h1SMcG0015605	0.0150386759657791	-0.0310236485689156	-0.119670311809557	0.0954506994053815
h1SMcG0015606	-0.0868835813993565	0.680703220534489	-0.0868755798934004	0.454793448404217
h1SMcG0015607	-0.106846381186032	0.157293903825238	-0.0411019199320057	0.276937030987681
h1SMcG0015608	0.187524342725782	-0.018565626891332	0.0772959624664162	-0.134827229401879
h1SMcG0015609	-0.0754081662874334	0.0544246087004216	0.0290391512273974	0.00211303145447608
h1SMcG0015610	0.215094726793117	0.0861024837280872	0.442221487757573	0.116860496956465
h1SMcG0015611	0.085701482482196	-0.0226343150482395	0.0177221789914665	0.208459419647782
h1SMcG0015613	0.103614226494887	0.285109012341469	0.0324992530257247	0.509888000442108
h1SMcG0015614	-0.00978125277444555	0.490878360261371	-0.0523287232706778	0.329405408840499
h1SMcG0015615	-0.216306356664253	0.521345041016908	-1.38486667515954	-0.0786821036139055
h1SMcG0015620	-0.59749716935282	-0.626080813924899	0.0445066783883329	-0.866179285726018
h1SMcG0015621	-0.114184495909919	-0.065409983817772	-0.276828633907743	-0.0518126615969118
h1SMcG0015622	0.0657310171951305	0.512229346776884	-0.153245018940173	0.31150008100052
h1SMcG0015623	0.106914782740713	0.0254759140555839	0.0105492832132979	-0.00640195415629769
h1SMcG0015624	0.397905889828965	-0.560703317478683	0.026382351385989	-0.69045607766848
h1SMcG0015625	0.152342512954384	-0.264506185330879	-0.255660429557797	0.0999535837855079
h1SMcG0015626	0.873767866180501	0.241293397581442	0.659004573368856	1.01448382729593
h1SMcG0015627	0.0971022252567758	0.0780590349058593	0.0609426080654543	0.326255758696502
h1SMcG0015628	-0.257825225311153	-0.886087420811507	-0.0126342207136117	-1.23199296043585
h1SMcG0015631	-0.222160897107807	-0.190917825362269	-0.127669308326549	-0.150331520598299
h1SMcG0015632	-0.257918206874148	-0.0272135020674788	-0.168594520224579	-0.533904033116331
h1SMcG0015636	-0.70947305606909	0.20189543857377	-0.174811985211676	0.646501987042815
h1SMcG0015641	NA	NA	-0.837581203075965	0.178836042164987
h1SMcG0015642	-0.154154239781447	-0.215563515562728	-0.0879149956619092	0.865268446347469
h1SMcG0015643	-0.00153596216981425	0.12341074858477	-0.196677246231021	0.198665419897992
h1SMcG0015644	0.0416046946693063	-0.057009592758458	0.0486459342637329	0.266916858296301
h1SMcG0015645	0.0155875246889834	-0.0236867470787689	-0.246409788171421	-0.0110196656396892
h1SMcG0015647	-0.269641249525867	-0.344124731484936	-0.286976446851195	-0.13509080633373
h1SMcG0015648	-0.0583908918434488	-0.0404270849868214	-0.064082364283982	-0.0204364315457179
h1SMcG0015649	-2.03730286165392	-0.391664741997228	0.158248851017115	-1.39545624466073
h1SMcG0015650	-1.17453784682813	-0.656880528379912	-1.50051032438346	-0.158845910612025
h1SMcG0015651	-0.286290420127843	-0.710071839149565	0.0937777743930318	-0.336014380902467
h1SMcG0015654	-1.12215050528925	-0.499815804632053	-0.151521676739593	-0.577960226162103
h1SMcG0015655	0.206085911604677	-1.14503756840036	0.109342851366929	-2.65149822511347
h1SMcG0015656	-0.157816632844206	0.176797496752351	-0.139483519087812	0.0380608870254636
h1SMcG0015658	-0.202235762210922	0.0470719768881257	-0.0318744666036224	0.0258379732539592
h1SMcG0015659	-0.15489669530534	-0.0161849348639046	-0.224009705046411	0.061874389786654
h1SMcG0015660	0.130993794767387	0.0560015639178933	-0.0839182369249397	-0.287514865075152
h1SMcG0015661	0.105778424581656	-0.178694114204028	-0.0131255637661372	-0.194953564289437
h1SMcG0015663	-0.192708976843984	0.205089713390853	-0.102441554610106	-0.0536423692344088
h1SMcG0015665	0.0541454611599574	0.308324282066745	-0.0309537958533153	0.0610523138944322
h1SMcG0015668	-0.213824677986121	0.126131483810457	-0.050397008581799	0.0951455924897163
h1SMcG0015669	-0.0315610403039721	0.429812458578909	-0.00983849357934036	0.469038061062091
h1SMcG0015670	-0.0263688785279938	0.177667040246084	-0.0468311926641545	0.0419304939749297
h1SMcG0015671	-0.222461932137199	-0.0423858543118016	-0.145702584620621	0.00153406918070623
h1SMcG0015673	-0.128644161394321	0.712706789497182	0.0242985653021958	0.222875911746884
h1SMcG0015675	-0.244038479964175	-0.11508754314667	-0.275610723400174	-0.264577738304883
h1SMcG0015676	-0.382912303522335	-2.19466283163732	-0.183885726645893	-2.24570794400816
h1SMcG0015677	0.101553841908749	0.595923686837084	-0.119703179860067	0.754319034685658
h1SMcG0015678	-0.0414648278325373	0.192300618414375	-0.116353596841597	-0.167453618412196
h1SMcG0015679	0.227773214828507	0.105561505975398	0.138589482764144	-0.0344769670027214
h1SMcG0015681	-0.645810394455198	1.51283313311181	-0.0978348853360649	0.832878399870378
h1SMcG0015682	-0.0797517310192776	-0.137091332802414	-0.0516068792465306	-0.164456385085667
h1SMcG0015684	-0.15629422997359	-0.0593791444523026	-0.0816245475169095	0.0124887746661758
h1SMcG0015687	0.0253396675202045	0.2358852116811	-0.269858223845315	0.0859521494812895
h1SMcG0015688	-0.0632143202927	-0.0102503110735942	-0.232066305960099	0.0393454545618541
h1SMcG0015690	-1.01017772613087	-1.03875443896701	-1.613285793116	-0.61950529296494
h1SMcG0015693	-2.42973312513394	0.871753267656763	-1.4624624642947	0.826826296413142
h1SMcG0015694	0.146534353772013	-0.0802614199233692	0.00985079105817025	-0.0847956314710077
h1SMcG0015696	-0.0986144022797705	-0.192299204262484	-0.0713406858689809	-0.19080441554345
h1SMcG0015697	-0.0555441835689039	0.202163889712246	-0.116728081927561	-0.027172988056066
h1SMcG0015698	-0.0774725549680028	0.0745543823402981	-0.134293004600964	0.0297571518982813
h1SMcG0015699	0.00110182056681845	0.223862768858017	-0.117737958554837	0.224262762428731
h1SMcG0015700	-0.135749078854672	-0.0438128147791737	-0.0362086378595605	0.0626963202957295
h1SMcG0015701	0.0704904552263627	0.430408600928266	-0.151184776335135	0.397877328330599
h1SMcG0015703	-0.0450539325144976	0.119688991814087	-0.121290044601816	0.224237973261359
h1SMcG0015704	-0.112072983878039	-0.245886457807204	-0.245912271587362	-0.238375614682147
h1SMcG0015706	0.123966217330474	0.395736900202784	-0.0429646848532417	0.0373790272098075
h1SMcG0015707	-0.119176248233162	-0.130117864444571	0.061615836252921	-0.0702024121998609
h1SMcG0015708	-0.00476040915497357	0.0796290487367313	0.14119409665427	-0.0732685902843012
h1SMcG0015711	-0.163015741027414	1.82805141915532	NA	NA
h1SMcG0015712	-0.13137901567352	0.0737917852567891	-0.0333755049094558	-0.211519084830107
h1SMcG0015714	-0.0203795481043689	0.00520422098611813	-0.108308800466069	0.302174497444102
h1SMcG0015715	0.0826710469578378	0.309982799699048	-0.018388971005569	0.17542575760397
h1SMcG0015716	-0.841252859422183	0.0241553896436665	0.276544144341924	0.309721848148955
h1SMcG0015719	-0.0893352169844753	-0.0755135188300488	0.102530656828494	-0.620800829759361
h1SMcG0015725	-0.471553634071813	-0.784917943857581	-0.0372085935060292	-0.333900983823407
h1SMcG0015726	0.120562768947347	0.269384015585233	0.0876914475386907	-0.0632292026219166
h1SMcG0015727	0.0845149132522656	-1.31012336232146	0.0707723815272891	0.248120401778427
h1SMcG0015731	0.223775518746605	-0.400901228100265	0.141940995631988	0.0998391068902897
h1SMcG0015732	0.250250471361356	-0.609997285909677	0.1396037962853	0.2159417629361
h1SMcG0015733	0.182754445310383	-1.882200624515	0.0849238718625277	-0.645529934498591
h1SMcG0015734	-1.69611934577927	0.892662554193352	-3.64422040458796	1.27248263165873
h1SMcG0015737	0.0855321180555171	-0.276125166442925	-0.122169892481684	-0.501688129087674
h1SMcG0015738	0.536426746518304	-1.41537342098001	0.42548477143228	0.124188051567017
h1SMcG0015740	0.533063397830753	0.350141457526161	NA	NA
h1SMcG0015743	0.158832418534197	0.186966829134135	0.013816516661105	-0.240837650442946
h1SMcG0015745	-0.183205751118366	0.0419182989494608	-0.0821504401520308	-0.0249115999061574
h1SMcG0015746	-0.201729846670858	-1.08518062984927	-0.0389570045386248	1.0703468949868
h1SMcG0015749	-0.164412603378515	-0.0885026118863164	0.0100459407786032	-0.0931173704136097
h1SMcG0015750	0.287058376559669	-0.489332694858058	0.182582664876246	-0.121921323896717
h1SMcG0015751	-0.0506154153054345	0.0183931886629909	-0.0996991001330099	0.0542690052898242
h1SMcG0015754	-0.841769823742419	0.128416182008873	-0.697709304165037	-0.0178450692806482
h1SMcG0015755	-0.621234914703485	0.917229470881966	0.904867419582146	0.390833103909087
h1SMcG0015757	0.0611030556753968	-0.416481996338637	-0.112254510954216	-0.194083924955143
h1SMcG0015758	-0.216519884686726	-0.600341256404694	-0.579481248386608	0.0135814616034065
h1SMcG0015759	1.16759029128527	-0.0216075813988038	-1.04058696135074	0.284828109050543
h1SMcG0015761	-0.115681361081499	-0.0968023995348166	-0.0611484739073104	0.0207081794594753
h1SMcG0015764	-0.0741549015922217	-0.09305486643879	0.0399274455240977	-0.126593195065951
h1SMcG0015765	-0.0439098204440277	0.0234685164685661	-0.100650821080729	0.104894129984605
h1SMcG0015766	-0.350159444134186	0.279494153976888	-0.128876543983896	0.260722327634218
h1SMcG0015767	-0.256837182202369	-0.426120581919056	0.309335839502897	-1.11149747086441
h1SMcG0015768	-0.190166146652031	0.160632471062686	-0.148978410515109	0.26337679609508
h1SMcG0015770	-0.0480450488680925	0.288923358032929	-0.0448112512719423	0.0799479563696837
h1SMcG0015771	0.0496339678250824	-0.211096074440168	0.0902832011294785	-0.0137187452126165
h1SMcG0015772	0.182416354355477	1.59722788293379	0.100421071615333	1.72269118205011
h1SMcG0015773	0.143048880113895	0.41940278168979	0.17547176818736	0.0548240705215214
h1SMcG0015777	0.0518602655801375	-0.279594566206816	0.00588375859861083	-0.0211746339334756
h1SMcG0015778	-0.460711877541657	0.146530585390113	-3.71482130127438	-0.0927467431809035
h1SMcG0015780	-1.6437524347171	0.260734215093907	-1.91865883926873	-0.316387778383216
h1SMcG0015782	-0.597159649573254	-0.198725829916378	0.0989202721561951	-0.137685008571719
h1SMcG0015783	-2.19583773396591	0.268174594770623	-2.71422837256221	0.66120308212145
h1SMcG0015786	-0.0699403798639625	-1.65827591805905	-0.16621518589	-1.25401618592787
h1SMcG0015787	-0.024402109269677	-0.0412750910168797	-0.139212361880759	-0.162231920420064
h1SMcG0015789	-0.0246887536015341	-0.347110676987059	-0.159911606946455	-0.44450607165486
h1SMcG0015791	-0.0525909578896954	-0.00600102101441456	-0.0201863664462724	-0.825814204393792
h1SMcG0015792	0.0612138994052825	-0.263461883915388	0.00628387370573485	0.268214137159379
h1SMcG0015795	-0.0829391534315363	-0.68420731673486	-0.116631087551652	-0.413993002816544
h1SMcG0015798	0.12375456072777	1.5863343143877	-0.0310386175781432	1.14720635981874
h1SMcG0015799	-0.081477024627452	0.0473772224589397	-0.0998041025299433	-0.0969624014258453
h1SMcG0015800	-0.314560497899684	-0.0181725656506621	-0.282235341863473	0.0224273415583146
h1SMcG0015802	-0.00442327855987047	-0.0276166801306236	-0.150170263275869	-0.0139112735845521
h1SMcG0015804	-0.103480076652744	0.0659418353128157	-0.166059415550959	0.0839969708054261
h1SMcG0015805	-0.0905800227222719	0.300982393503685	-0.270180214397551	-0.310594938939626
h1SMcG0015806	-0.123506670021663	0.0190860520294174	-0.138315850315969	0.022639128282013
h1SMcG0015808	0.314494624070322	-0.378875259410975	0.786607847983996	-0.449621802245128
h1SMcG0015809	-0.186843673651857	0.481077774396343	-0.0834325800267657	-0.831020461404645
h1SMcG0015811	-0.596083451319092	0.544581208453534	-0.660083003612522	0.33610809765147
h1SMcG0015812	-0.128688374227756	-0.288166947508992	-0.527574271470463	-0.516194706605495
h1SMcG0015814	-0.144008773890263	-0.00400749946102304	-0.210025196509129	-0.074600065394646
h1SMcG0015815	0.905611439961316	-0.703292571704541	1.18454441656312	-0.419833267680865
h1SMcG0015816	-0.146018639362306	0.0791512103033801	-0.230034618388673	0.00504851047781623
h1SMcG0015818	0.0434540487546604	-0.613841242024554	0.1010108323544	-1.67822453361704
h1SMcG0015820	0.0268089431641697	0.076365529098053	-0.132874683130131	-0.108216709117179
h1SMcG0015821	0.125305707442206	-0.369769058699249	0.408877622432338	-0.502429597325688
h1SMcG0015824	-0.155476557957833	-2.12259803408226	-0.160653372669088	0.162783719253024
h1SMcG0015825	-0.0558203765312707	-0.051305083103643	-0.0945297191380269	-0.0113708733419638
h1SMcG0015826	-0.17466682378347	0.154091459405824	0.0319274041226276	0.0872189106723123
h1SMcG0015828	0.277281142149168	0.386200341918786	-0.139022300313371	-1.41106536750669
h1SMcG0015830	0.0110633197878887	0.589885092980219	-0.243897600046739	0.15663382035043
h1SMcG0015831	-0.204000004428758	-0.753258454670643	-0.329191608135144	-0.47742782011101
h1SMcG0015832	0.0699371350757291	-0.0749981320761684	0.0721620749483394	-0.421550986149168
h1SMcG0015833	-0.0960181633870826	0.165525621697654	-0.109003406496136	-0.0992391706560125
h1SMcG0015837	-0.107783588850732	-0.0145260658683581	0.112526363512388	0.221997915461771
h1SMcG0015841	0.0199930972259897	0.233576180196665	0.0677846416266516	0.220437343306731
h1SMcG0015847	0.0254009391486789	0.42115524398923	-0.0223631187508677	-0.175448802728789
h1SMcG0015848	0.0360783029067733	0.255523117327375	-0.0588843261338954	-0.00532465553795846
h1SMcG0015849	0.0488317976416284	0.441950506894435	-0.0780475092007416	0.209175003795458
h1SMcG0015851	-0.129790146770114	-0.198641371803276	-0.237943444113816	0.145138911496294
h1SMcG0015852	0.0589055477869364	-0.066251058325987	-0.0830802935014509	0.207793847440631
h1SMcG0015853	0.234157568216944	1.45226932513587	-0.240187939810612	1.37388735069574
h1SMcG0015854	0.0830215544009974	0.272185568376904	0.183786293455252	0.316928586623985
h1SMcG0015855	-0.160398001091013	-0.968006466005706	0.175972154258315	-0.400884504146209
h1SMcG0015856	0.148912534835399	0.0436553226239577	0.14889397878416	0.170683287308131
h1SMcG0015857	-0.251666661552282	-0.922220077740995	-0.0783083461757489	-0.500205658856715
h1SMcG0015859	-0.852050292843243	0.231689809004969	-0.530578564555981	-0.171721261458012
h1SMcG0015867	-0.116573563369456	-0.00974842206282916	-0.157554971121456	0.053321839485383
h1SMcG0015869	-0.0651676885151113	-0.0978447403781938	-0.242454863116365	-0.105498284440717
h1SMcG0015870	1.02255153434645	-0.531804608636489	0.136025099379354	-0.497678830357862
h1SMcG0015872	0.00443930328678072	-0.558523534601368	-0.0589146072700371	0.10033467126539
h1SMcG0015874	-0.0251732783860375	0.214683054393751	-0.0906408251643332	-0.145861975639313
h1SMcG0015875	-0.1601198787979	0.0144609276277389	-0.117881136523818	-0.0898536679788946
h1SMcG0015876	-0.0975786383781874	0.54135693457447	-0.114834651334032	0.259023630061337
h1SMcG0015878	0.0161338756526477	-0.146781690674629	-0.0127012422675305	-0.210113768190589
h1SMcG0015880	-0.0403566771081743	0.0455075411978647	-0.0742423540311332	0.14946952624802
h1SMcG0015881	-0.134984285610207	-0.173177747394601	-0.279041773506853	-0.133409134944432
h1SMcG0015883	-0.211702490078134	0.141462808182822	-0.0210686790122852	0.022661233798889
h1SMcG0015888	-0.159802220235539	-0.470129547570858	-0.743789108639706	0.188512433556811
h1SMcG0015890	0.00764888715364799	0.530299488910812	0.0300263853165928	0.108181897570268
h1SMcG0015891	0.0664194116515053	0.183721224834875	-0.0956307974709381	-0.014843659635091
h1SMcG0015892	0.00429913796772315	-0.147399735318832	-0.190508399826741	-0.0769759562988568
h1SMcG0015893	0.0697835551606795	-0.0725114745499776	-0.0212534492152725	0.0762621195736831
h1SMcG0015894	-0.329931940696579	0.952483023404206	-0.00925900232419041	0.615605488465483
h1SMcG0015895	-0.0547254747956579	-0.927245487599302	-0.254273057510307	-0.204492762869266
h1SMcG0015896	0.0308101261422186	-0.0362981370700415	0.102039758602652	-0.0238956935455771
h1SMcG0015899	0.0109835441183175	-0.075748452542464	-0.0742740709855839	0.000903924195760141
h1SMcG0015901	-0.0956392603824924	-0.115217386194135	-0.11371181445459	-0.0197435948886588
h1SMcG0015902	0.148806104627103	0.0779720250866532	0.147842748081717	-0.0784941730805935
h1SMcG0015903	-0.283770946452608	0.0787866293515078	-0.168697698135493	0.0863510991760457
h1SMcG0015904	-0.290914855781003	0.115718266126069	-0.0525100837681767	0.0541108775185132
h1SMcG0015905	0.174993540939292	-0.238329640037103	-0.260461107887347	-0.148096870548361
h1SMcG0015907	-0.156481453252258	0.00184962170972405	-0.2080390855902	0.068043709621155
h1SMcG0015908	0.224090092787754	-0.136959330933346	0.121111210155355	-0.20367692694845
h1SMcG0015909	-0.129853917001759	-0.177581237629789	-0.292331666708371	-0.654690648438058
h1SMcG0015910	0.0129621410946254	0.902286206873553	-0.585162477756287	0.0970802466718494
h1SMcG0015911	-0.186057825745619	0.771653944757089	-0.54280621798073	-0.114959062182395
h1SMcG0015913	0.0559160741752851	-0.139447093174332	-0.24480480016683	-0.00256334524305944
h1SMcG0015914	0.081181983333694	0.164416437164601	-0.0935457206613664	-0.0719109172161613
h1SMcG0015916	-1.0647020211149	0.470710137230096	NA	NA
h1SMcG0015917	-0.589360430172852	-0.0549808357449526	0.456324891478332	-1.65736269609088
h1SMcG0015919	-0.186606817767796	-0.259172459383704	-0.16789141640086	0.148281425015499
h1SMcG0015920	-0.493006670416533	0.215632533264565	NA	NA
h1SMcG0015922	-1.45441942262078	-0.0972781054988201	-0.212492411212153	0.375931444251781
h1SMcG0015924	NA	NA	0.157926088079456	1.77513541618952
h1SMcG0015925	0.272626941905663	-0.344943116556545	0.245535017777753	-0.51810135333069
h1SMcG0015926	-0.0159413456739138	0.0645746493487177	0.11609615564483	0.200907268029247
h1SMcG0015930	-0.00832647218893875	0.36614116427981	-0.205659763682554	-0.0699061113467456
h1SMcG0015932	-0.222087058885714	1.1432161232558	0.345888987167175	1.14886807356738
h1SMcG0015934	-0.0115907688616858	-0.0133590702253152	0.0602215946800537	-0.0795490242052781
h1SMcG0015935	-0.59072261655404	-1.74152215958573	-0.723091950544605	-0.661520194822546
h1SMcG0015936	-0.298202888524892	0.11750349219517	-0.208093751205002	0.229788973353013
h1SMcG0015937	-0.0796763344109345	-0.331176888377961	-0.189008275064816	-0.286127404166327
h1SMcG0015940	0.0199292865144907	0.55358129856807	0.250311470058853	1.74513412056202
h1SMcG0015942	0.0397658598849611	-0.215521971704037	-0.182027388949031	-0.139721826394118
h1SMcG0015943	-3.77082104482793	0.329035826879995	0.52712011647941	0.0781567302437357
h1SMcG0015944	-0.125857143194835	-0.00571489383852369	-0.0970836266752914	0.0271808430406344
h1SMcG0015945	0.973232599316758	0.168953185384162	0.270209964757554	0.0296391243593936
h1SMcG0015947	-0.183841786923263	0.14487492787036	-0.0472705771696794	0.165289709324208
h1SMcG0015948	-0.0255010929854078	-0.0344039263405682	-0.190786275213824	-0.0449314854858903
h1SMcG0015950	0.080987788320085	-0.130980894356135	0.193587274072739	-0.311503013131419
h1SMcG0015954	-0.174231817356299	0.10459998731888	-0.277680620735864	-0.0692818130088827
h1SMcG0015958	0.0988912009076083	-0.309386009969462	0.288100633287516	-0.126516823017475
h1SMcG0015961	-0.00752865174379229	0.121307569153934	-0.0269291567028593	-0.220556215647103
h1SMcG0015963	0.0778911537535625	0.0603015463895681	0.337655786668825	0.145284877958406
h1SMcG0015965	0.0891676579440247	0.160243464526927	0.0517156876260312	0.142794065855832
h1SMcG0015967	-0.144198241531096	-0.0486541201681995	-0.140143010108828	-0.330765693363239
h1SMcG0015968	-0.0651068372155162	-0.489066002641252	0.0431783274382229	-0.0285990507134762
h1SMcG0015969	0.101726223589585	0.261039811079177	-0.0406384202521194	-0.150080754447653
h1SMcG0015971	0.182826112463243	0.120251749633467	-0.0479155036280293	0.0972635310027015
h1SMcG0015972	0.886595854771628	-0.129136542391787	-0.267140262236959	-0.208285714292186
h1SMcG0015973	-0.225260158770039	0.08792417363629	-0.736825543146673	0.0110374181766091
h1SMcG0015974	-0.694638449263298	-0.555776741131254	-0.0939356668526683	-0.111489698936885
h1SMcG0015975	-2.81179032520105	-0.0183003787765015	-0.415572730908869	0.0773621268128831
h1SMcG0015979	0.907817874638914	0.0273414595537209	-0.277332588481403	0.496627226381228
h1SMcG0015982	-0.508723393973228	0.229239282399162	-0.80350143540242	-1.11478755397587
h1SMcG0015984	-0.248765196994998	0.463859334791669	-1.48900769570697	2.10203787861636
h1SMcG0015985	0.198584571352175	-0.225270537887732	-0.0410159252159151	-0.327704374294772
h1SMcG0015986	1.05507903563718	0.0664838519432409	0.502235408664454	-0.0126667641412529
h1SMcG0015990	0.166694024093755	-0.200693663285522	-2.68116454511109	-0.743376078974064
h1SMcG0015996	0.296417585579674	-1.63840345952517	-0.719357509410173	-1.69887050438183
h1SMcG0016002	-0.0710421019464547	0.0103961900301759	-0.0366680601895851	0.016158572414417
h1SMcG0016003	0.0112860641983809	0.134150155576454	0.0361259784692524	-0.255397863887275
h1SMcG0016004	-1.21846772735546	-0.812318302845962	-1.51324576878466	-0.26611633234563
h1SMcG0016005	2.1498690898411	1.23813523315739	0.40643182705838	0.823596266827913
h1SMcG0016007	-0.0810176802681771	0.263000280928533	0.0857461014637603	0.371105192610491
h1SMcG0016008	-0.505037703977912	0.204956411065715	0.249889642164739	-0.0810254630370138
h1SMcG0016009	-0.255708157893844	-0.420170078872343	-0.21718808049846	-0.499661114953271
h1SMcG0016010	0.040328931079561	-0.13998857349023	0.0448457006629792	-0.329332615266877
h1SMcG0016016	0.503173209957013	1.03895910634762	0.841443116316855	0.518576326613428
h1SMcG0016022	-0.0323655467790583	0.277343673877644	0.0728552939509974	0.224652758904132
h1SMcG0016023	-0.00273010265683526	-0.169914066187718	1.24153934749478	0.179511739965876
h1SMcG0016025	0.175465201659471	0.494618624293668	0.0831699693248583	-0.106421133547286
h1SMcG0016027	0.17421221178527	0.269508622741384	-0.165999456066958	0.201151656718269
h1SMcG0016028	-0.0457606878511712	-0.425825537165368	-0.34422372671365	-0.1953809215981
h1SMcG0016030	NA	NA	-0.00309228423200954	1.45992882543997
h1SMcG0016031	-0.0966238739974744	-0.259727055138966	0.0712498023763544	-0.328347392013181
h1SMcG0016032	-0.0862340861620156	0.170206996564526	-0.0822102734701709	0.0399015291920936
h1SMcG0016034	3.6154729564432	0.209103276194824	NA	NA
h1SMcG0016035	-1.2227567473865	0.267175346659536	0.753812061730159	-0.325871019421083
h1SMcG0016037	-0.841702851886442	0.896088619104523	-2.90290095831653	0.249706454211905
h1SMcG0016039	-0.00224076843479609	-0.0451142404997426	-0.0701332217430243	0.0186085750433778
h1SMcG0016040	-0.0842767143473529	-0.039140515742605	-0.121426568977553	-0.118773349265374
h1SMcG0016043	-0.023955583505361	-0.144835486005285	-0.142182174256188	-0.178847347213131
h1SMcG0016044	0.0615422306401685	0.0687109462667631	-0.0834718057844566	0.179592852633345
h1SMcG0016045	0.123694517784757	-0.389096954846878	-0.0532971400272303	0.788390496166093
h1SMcG0016049	0.177727403684853	-0.0942245121508306	0.0988756932168514	-0.225765296270092
h1SMcG0016051	0.0585456032401024	0.175056169035972	0.331826784678119	0.182542389364338
h1SMcG0016052	0.117781949992113	-0.020803165395873	0.139564106037901	-0.382108522742322
h1SMcG0016054	-0.374861314282107	-0.00563411105295889	0.0795538570281345	-0.321832998002622
h1SMcG0016055	-0.0924117684781617	0.0063642865588875	-0.138010471358501	0.0297066244946971
h1SMcG0016060	0.140194543467755	-0.0689633633741747	-0.130787067773217	-0.124446095841743
h1SMcG0016062	-0.361733966910693	0.047966433411939	0.0642043352022449	0.470519400136406
h1SMcG0016064	-0.11535187988636	-0.102011737196848	-0.135704477740759	-0.111379357108121
h1SMcG0016068	0.161464127810208	0.180882085203345	0.112046313929319	0.195102098601726
h1SMcG0016069	-3.61459076351342	-1.17582774262957	-1.53601848064358	-0.839867188644442
h1SMcG0016070	0.0616561806732206	0.662485117280021	0.031035485563975	0.648128262083002
h1SMcG0016072	-0.176864711690119	-0.0733584468783154	-0.220547195403773	-0.0640021427750166
