h1SMcG0005829	h1SMcG0005829	Gene Expression
h1SMcG0005830	h1SMcG0005830	Gene Expression
h1SMcG0005831	h1SMcG0005831	Gene Expression
h1SMcG0005832	h1SMcG0005832	Gene Expression
h1SMcG0005834	h1SMcG0005834	Gene Expression
h1SMcG0005835	h1SMcG0005835	Gene Expression
h1SMcG0005836	h1SMcG0005836	Gene Expression
h1SMcG0005837	h1SMcG0005837	Gene Expression
h1SMcG0005838	h1SMcG0005838	Gene Expression
h1SMcG0005839	h1SMcG0005839	Gene Expression
h1SMcG0005840	h1SMcG0005840	Gene Expression
h1SMcG0005841	h1SMcG0005841	Gene Expression
h1SMcG0005842	h1SMcG0005842	Gene Expression
h1SMcG0005843	h1SMcG0005843	Gene Expression
h1SMcG0005844	h1SMcG0005844	Gene Expression
h1SMcG0005845	h1SMcG0005845	Gene Expression
h1SMcG0005846	h1SMcG0005846	Gene Expression
h1SMcG0005847	h1SMcG0005847	Gene Expression
h1SMcG0005848	h1SMcG0005848	Gene Expression
h1SMcG0005849	h1SMcG0005849	Gene Expression
h1SMcG0005850	h1SMcG0005850	Gene Expression
h1SMcG0005851	h1SMcG0005851	Gene Expression
h1SMcG0005852	h1SMcG0005852	Gene Expression
h1SMcG0005853	h1SMcG0005853	Gene Expression
h1SMcG0005854	h1SMcG0005854	Gene Expression
h1SMcG0005856	h1SMcG0005856	Gene Expression
h1SMcG0005857	h1SMcG0005857	Gene Expression
h1SMcG0005860	h1SMcG0005860	Gene Expression
h1SMcG0005861	h1SMcG0005861	Gene Expression
h1SMcG0005862	h1SMcG0005862	Gene Expression
h1SMcG0005863	h1SMcG0005863	Gene Expression
h1SMcG0005864	h1SMcG0005864	Gene Expression
h1SMcG0005865	h1SMcG0005865	Gene Expression
h1SMcG0005866	h1SMcG0005866	Gene Expression
h1SMcG0005867	h1SMcG0005867	Gene Expression
h1SMcG0005868	h1SMcG0005868	Gene Expression
h1SMcG0005869	h1SMcG0005869	Gene Expression
h1SMcG0005871	h1SMcG0005871	Gene Expression
h1SMcG0005872	h1SMcG0005872	Gene Expression
h1SMcG0005873	h1SMcG0005873	Gene Expression
h1SMcG0005874	h1SMcG0005874	Gene Expression
h1SMcG0005875	h1SMcG0005875	Gene Expression
h1SMcG0005876	h1SMcG0005876	Gene Expression
h1SMcG0005877	h1SMcG0005877	Gene Expression
h1SMcG0005878	h1SMcG0005878	Gene Expression
h1SMcG0005880	h1SMcG0005880	Gene Expression
h1SMcG0005881	h1SMcG0005881	Gene Expression
h1SMcG0005882	h1SMcG0005882	Gene Expression
h1SMcG0005883	h1SMcG0005883	Gene Expression
h1SMcG0005884	h1SMcG0005884	Gene Expression
h1SMcG0005885	h1SMcG0005885	Gene Expression
h1SMcG0005886	h1SMcG0005886	Gene Expression
h1SMcG0005887	h1SMcG0005887	Gene Expression
h1SMcG0005889	h1SMcG0005889	Gene Expression
h1SMcG0005890	h1SMcG0005890	Gene Expression
h1SMcG0005891	h1SMcG0005891	Gene Expression
h1SMcG0005892	h1SMcG0005892	Gene Expression
h1SMcG0005893	h1SMcG0005893	Gene Expression
h1SMcG0005894	h1SMcG0005894	Gene Expression
h1SMcG0005895	h1SMcG0005895	Gene Expression
h1SMcG0005899	h1SMcG0005899	Gene Expression
h1SMcG0005900	h1SMcG0005900	Gene Expression
h1SMcG0005901	h1SMcG0005901	Gene Expression
h1SMcG0005902	h1SMcG0005902	Gene Expression
h1SMcG0005903	h1SMcG0005903	Gene Expression
h1SMcG0005905	h1SMcG0005905	Gene Expression
h1SMcG0005906	h1SMcG0005906	Gene Expression
h1SMcG0005907	h1SMcG0005907	Gene Expression
h1SMcG0005908	h1SMcG0005908	Gene Expression
h1SMcG0005909	h1SMcG0005909	Gene Expression
h1SMcG0005911	h1SMcG0005911	Gene Expression
h1SMcG0005912	h1SMcG0005912	Gene Expression
h1SMcG0005913	h1SMcG0005913	Gene Expression
h1SMcG0005915	h1SMcG0005915	Gene Expression
h1SMcG0005916	h1SMcG0005916	Gene Expression
h1SMcG0005917	h1SMcG0005917	Gene Expression
h1SMcG0005918	h1SMcG0005918	Gene Expression
h1SMcG0005919	h1SMcG0005919	Gene Expression
h1SMcG0005920	h1SMcG0005920	Gene Expression
h1SMcG0005922	h1SMcG0005922	Gene Expression
h1SMcG0005923	h1SMcG0005923	Gene Expression
h1SMcG0005925	h1SMcG0005925	Gene Expression
h1SMcG0005927	h1SMcG0005927	Gene Expression
h1SMcG0005928	h1SMcG0005928	Gene Expression
h1SMcG0005929	h1SMcG0005929	Gene Expression
h1SMcG0005930	h1SMcG0005930	Gene Expression
h1SMcG0005931	h1SMcG0005931	Gene Expression
h1SMcG0005932	h1SMcG0005932	Gene Expression
h1SMcG0005933	h1SMcG0005933	Gene Expression
h1SMcG0005934	h1SMcG0005934	Gene Expression
h1SMcG0005935	h1SMcG0005935	Gene Expression
h1SMcG0005936	h1SMcG0005936	Gene Expression
h1SMcG0005939	h1SMcG0005939	Gene Expression
h1SMcG0005940	h1SMcG0005940	Gene Expression
h1SMcG0005941	h1SMcG0005941	Gene Expression
h1SMcG0005942	h1SMcG0005942	Gene Expression
h1SMcG0005943	h1SMcG0005943	Gene Expression
h1SMcG0005944	h1SMcG0005944	Gene Expression
h1SMcG0005945	h1SMcG0005945	Gene Expression
h1SMcG0005947	h1SMcG0005947	Gene Expression
h1SMcG0005948	h1SMcG0005948	Gene Expression
h1SMcG0005950	h1SMcG0005950	Gene Expression
h1SMcG0005951	h1SMcG0005951	Gene Expression
h1SMcG0005952	h1SMcG0005952	Gene Expression
h1SMcG0005953	h1SMcG0005953	Gene Expression
h1SMcG0005954	h1SMcG0005954	Gene Expression
h1SMcG0005955	h1SMcG0005955	Gene Expression
h1SMcG0005956	h1SMcG0005956	Gene Expression
h1SMcG0005959	h1SMcG0005959	Gene Expression
h1SMcG0005960	h1SMcG0005960	Gene Expression
h1SMcG0005961	h1SMcG0005961	Gene Expression
h1SMcG0005962	h1SMcG0005962	Gene Expression
h1SMcG0005963	h1SMcG0005963	Gene Expression
h1SMcG0005964	h1SMcG0005964	Gene Expression
h1SMcG0005965	h1SMcG0005965	Gene Expression
h1SMcG0005966	h1SMcG0005966	Gene Expression
h1SMcG0005967	h1SMcG0005967	Gene Expression
h1SMcG0005968	h1SMcG0005968	Gene Expression
h1SMcG0005969	h1SMcG0005969	Gene Expression
h1SMcG0005970	h1SMcG0005970	Gene Expression
h1SMcG0005971	h1SMcG0005971	Gene Expression
h1SMcG0005972	h1SMcG0005972	Gene Expression
h1SMcG0005973	h1SMcG0005973	Gene Expression
h1SMcG0005975	h1SMcG0005975	Gene Expression
h1SMcG0005976	h1SMcG0005976	Gene Expression
h1SMcG0005977	h1SMcG0005977	Gene Expression
h1SMcG0005978	h1SMcG0005978	Gene Expression
h1SMcG0005979	h1SMcG0005979	Gene Expression
h1SMcG0005980	h1SMcG0005980	Gene Expression
h1SMcG0005981	h1SMcG0005981	Gene Expression
h1SMcG0005982	h1SMcG0005982	Gene Expression
h1SMcG0005983	h1SMcG0005983	Gene Expression
h1SMcG0005984	h1SMcG0005984	Gene Expression
h1SMcG0005985	h1SMcG0005985	Gene Expression
h1SMcG0005986	h1SMcG0005986	Gene Expression
h1SMcG0005988	h1SMcG0005988	Gene Expression
h1SMcG0005989	h1SMcG0005989	Gene Expression
h1SMcG0005990	h1SMcG0005990	Gene Expression
h1SMcG0005991	h1SMcG0005991	Gene Expression
h1SMcG0005993	h1SMcG0005993	Gene Expression
h1SMcG0005995	h1SMcG0005995	Gene Expression
h1SMcG0005996	h1SMcG0005996	Gene Expression
h1SMcG0005997	h1SMcG0005997	Gene Expression
h1SMcG0005998	h1SMcG0005998	Gene Expression
h1SMcG0005999	h1SMcG0005999	Gene Expression
h1SMcG0006000	h1SMcG0006000	Gene Expression
h1SMcG0006001	h1SMcG0006001	Gene Expression
h1SMcG0006002	h1SMcG0006002	Gene Expression
h1SMcG0006003	h1SMcG0006003	Gene Expression
h1SMcG0006005	h1SMcG0006005	Gene Expression
h1SMcG0006006	h1SMcG0006006	Gene Expression
h1SMcG0006007	h1SMcG0006007	Gene Expression
h1SMcG0006008	h1SMcG0006008	Gene Expression
h1SMcG0006009	h1SMcG0006009	Gene Expression
h1SMcG0006010	h1SMcG0006010	Gene Expression
h1SMcG0006011	h1SMcG0006011	Gene Expression
h1SMcG0006012	h1SMcG0006012	Gene Expression
h1SMcG0006015	h1SMcG0006015	Gene Expression
h1SMcG0006017	h1SMcG0006017	Gene Expression
h1SMcG0006018	h1SMcG0006018	Gene Expression
h1SMcG0006019	h1SMcG0006019	Gene Expression
h1SMcG0006020	h1SMcG0006020	Gene Expression
h1SMcG0006021	h1SMcG0006021	Gene Expression
h1SMcG0006022	h1SMcG0006022	Gene Expression
h1SMcG0006023	h1SMcG0006023	Gene Expression
h1SMcG0006025	h1SMcG0006025	Gene Expression
h1SMcG0006026	h1SMcG0006026	Gene Expression
h1SMcG0006027	h1SMcG0006027	Gene Expression
h1SMcG0006028	h1SMcG0006028	Gene Expression
h1SMcG0006029	h1SMcG0006029	Gene Expression
h1SMcG0006030	h1SMcG0006030	Gene Expression
h1SMcG0006031	h1SMcG0006031	Gene Expression
h1SMcG0006032	h1SMcG0006032	Gene Expression
h1SMcG0006033	h1SMcG0006033	Gene Expression
h1SMcG0006034	h1SMcG0006034	Gene Expression
h1SMcG0006036	h1SMcG0006036	Gene Expression
h1SMcG0006037	h1SMcG0006037	Gene Expression
h1SMcG0006038	h1SMcG0006038	Gene Expression
h1SMcG0006039	h1SMcG0006039	Gene Expression
h1SMcG0006040	h1SMcG0006040	Gene Expression
h1SMcG0006041	h1SMcG0006041	Gene Expression
h1SMcG0006042	h1SMcG0006042	Gene Expression
h1SMcG0006043	h1SMcG0006043	Gene Expression
h1SMcG0006044	h1SMcG0006044	Gene Expression
h1SMcG0006045	h1SMcG0006045	Gene Expression
h1SMcG0006046	h1SMcG0006046	Gene Expression
h1SMcG0006048	h1SMcG0006048	Gene Expression
h1SMcG0006049	h1SMcG0006049	Gene Expression
h1SMcG0006050	h1SMcG0006050	Gene Expression
h1SMcG0006051	h1SMcG0006051	Gene Expression
h1SMcG0006052	h1SMcG0006052	Gene Expression
h1SMcG0006055	h1SMcG0006055	Gene Expression
h1SMcG0006056	h1SMcG0006056	Gene Expression
h1SMcG0006057	h1SMcG0006057	Gene Expression
h1SMcG0006059	h1SMcG0006059	Gene Expression
h1SMcG0006060	h1SMcG0006060	Gene Expression
h1SMcG0006061	h1SMcG0006061	Gene Expression
h1SMcG0006062	h1SMcG0006062	Gene Expression
h1SMcG0006063	h1SMcG0006063	Gene Expression
h1SMcG0006064	h1SMcG0006064	Gene Expression
h1SMcG0006065	h1SMcG0006065	Gene Expression
h1SMcG0006067	h1SMcG0006067	Gene Expression
h1SMcG0006068	h1SMcG0006068	Gene Expression
h1SMcG0006069	h1SMcG0006069	Gene Expression
h1SMcG0006070	h1SMcG0006070	Gene Expression
h1SMcG0006071	h1SMcG0006071	Gene Expression
h1SMcG0006072	h1SMcG0006072	Gene Expression
h1SMcG0006074	h1SMcG0006074	Gene Expression
h1SMcG0006075	h1SMcG0006075	Gene Expression
h1SMcG0006077	h1SMcG0006077	Gene Expression
h1SMcG0006078	h1SMcG0006078	Gene Expression
h1SMcG0006079	h1SMcG0006079	Gene Expression
h1SMcG0006080	h1SMcG0006080	Gene Expression
h1SMcG0006081	h1SMcG0006081	Gene Expression
h1SMcG0006082	h1SMcG0006082	Gene Expression
h1SMcG0006083	h1SMcG0006083	Gene Expression
h1SMcG0006086	h1SMcG0006086	Gene Expression
h1SMcG0006087	h1SMcG0006087	Gene Expression
h1SMcG0006088	h1SMcG0006088	Gene Expression
h1SMcG0006089	h1SMcG0006089	Gene Expression
h1SMcG0006091	h1SMcG0006091	Gene Expression
h1SMcG0006092	h1SMcG0006092	Gene Expression
h1SMcG0006093	h1SMcG0006093	Gene Expression
h1SMcG0006094	h1SMcG0006094	Gene Expression
h1SMcG0006095	h1SMcG0006095	Gene Expression
h1SMcG0006096	h1SMcG0006096	Gene Expression
h1SMcG0006097	h1SMcG0006097	Gene Expression
h1SMcG0006098	h1SMcG0006098	Gene Expression
h1SMcG0006099	h1SMcG0006099	Gene Expression
h1SMcG0006100	h1SMcG0006100	Gene Expression
h1SMcG0006101	h1SMcG0006101	Gene Expression
h1SMcG0006102	h1SMcG0006102	Gene Expression
h1SMcG0006103	h1SMcG0006103	Gene Expression
h1SMcG0006105	h1SMcG0006105	Gene Expression
h1SMcG0006106	h1SMcG0006106	Gene Expression
h1SMcG0006107	h1SMcG0006107	Gene Expression
h1SMcG0006108	h1SMcG0006108	Gene Expression
h1SMcG0006109	h1SMcG0006109	Gene Expression
h1SMcG0006110	h1SMcG0006110	Gene Expression
h1SMcG0006111	h1SMcG0006111	Gene Expression
h1SMcG0006112	h1SMcG0006112	Gene Expression
h1SMcG0006113	h1SMcG0006113	Gene Expression
h1SMcG0006114	h1SMcG0006114	Gene Expression
h1SMcG0006115	h1SMcG0006115	Gene Expression
h1SMcG0006116	h1SMcG0006116	Gene Expression
h1SMcG0006117	h1SMcG0006117	Gene Expression
h1SMcG0006119	h1SMcG0006119	Gene Expression
h1SMcG0006120	h1SMcG0006120	Gene Expression
h1SMcG0006122	h1SMcG0006122	Gene Expression
h1SMcG0006123	h1SMcG0006123	Gene Expression
h1SMcG0006124	h1SMcG0006124	Gene Expression
h1SMcG0006125	h1SMcG0006125	Gene Expression
h1SMcG0006126	h1SMcG0006126	Gene Expression
h1SMcG0006127	h1SMcG0006127	Gene Expression
h1SMcG0006128	h1SMcG0006128	Gene Expression
h1SMcG0006129	h1SMcG0006129	Gene Expression
h1SMcG0006131	h1SMcG0006131	Gene Expression
h1SMcG0006132	h1SMcG0006132	Gene Expression
h1SMcG0006133	h1SMcG0006133	Gene Expression
h1SMcG0006136	h1SMcG0006136	Gene Expression
h1SMcG0006137	h1SMcG0006137	Gene Expression
h1SMcG0006138	h1SMcG0006138	Gene Expression
h1SMcG0006142	h1SMcG0006142	Gene Expression
h1SMcG0006144	h1SMcG0006144	Gene Expression
h1SMcG0006146	h1SMcG0006146	Gene Expression
h1SMcG0006147	h1SMcG0006147	Gene Expression
h1SMcG0006149	h1SMcG0006149	Gene Expression
h1SMcG0006150	h1SMcG0006150	Gene Expression
h1SMcG0006153	h1SMcG0006153	Gene Expression
h1SMcG0006154	h1SMcG0006154	Gene Expression
h1SMcG0006155	h1SMcG0006155	Gene Expression
h1SMcG0006157	h1SMcG0006157	Gene Expression
h1SMcG0006158	h1SMcG0006158	Gene Expression
h1SMcG0006160	h1SMcG0006160	Gene Expression
h1SMcG0006161	h1SMcG0006161	Gene Expression
h1SMcG0006162	h1SMcG0006162	Gene Expression
h1SMcG0006163	h1SMcG0006163	Gene Expression
h1SMcG0006164	h1SMcG0006164	Gene Expression
h1SMcG0006165	h1SMcG0006165	Gene Expression
h1SMcG0006166	h1SMcG0006166	Gene Expression
h1SMcG0006167	h1SMcG0006167	Gene Expression
h1SMcG0006168	h1SMcG0006168	Gene Expression
h1SMcG0006169	h1SMcG0006169	Gene Expression
h1SMcG0006170	h1SMcG0006170	Gene Expression
h1SMcG0006171	h1SMcG0006171	Gene Expression
h1SMcG0006173	h1SMcG0006173	Gene Expression
h1SMcG0006174	h1SMcG0006174	Gene Expression
h1SMcG0006175	h1SMcG0006175	Gene Expression
h1SMcG0006176	h1SMcG0006176	Gene Expression
h1SMcG0006177	h1SMcG0006177	Gene Expression
h1SMcG0006178	h1SMcG0006178	Gene Expression
h1SMcG0006179	h1SMcG0006179	Gene Expression
h1SMcG0006180	h1SMcG0006180	Gene Expression
h1SMcG0006181	h1SMcG0006181	Gene Expression
h1SMcG0006182	h1SMcG0006182	Gene Expression
h1SMcG0006183	h1SMcG0006183	Gene Expression
h1SMcG0006184	h1SMcG0006184	Gene Expression
h1SMcG0006185	h1SMcG0006185	Gene Expression
h1SMcG0006186	h1SMcG0006186	Gene Expression
h1SMcG0006187	h1SMcG0006187	Gene Expression
h1SMcG0006188	h1SMcG0006188	Gene Expression
h1SMcG0006189	h1SMcG0006189	Gene Expression
h1SMcG0006190	h1SMcG0006190	Gene Expression
h1SMcG0006191	h1SMcG0006191	Gene Expression
h1SMcG0006192	h1SMcG0006192	Gene Expression
h1SMcG0006193	h1SMcG0006193	Gene Expression
h1SMcG0006194	h1SMcG0006194	Gene Expression
h1SMcG0006195	h1SMcG0006195	Gene Expression
h1SMcG0006197	h1SMcG0006197	Gene Expression
h1SMcG0006198	h1SMcG0006198	Gene Expression
h1SMcG0006199	h1SMcG0006199	Gene Expression
h1SMcG0006200	h1SMcG0006200	Gene Expression
h1SMcG0006201	h1SMcG0006201	Gene Expression
h1SMcG0006202	h1SMcG0006202	Gene Expression
h1SMcG0006203	h1SMcG0006203	Gene Expression
h1SMcG0006204	h1SMcG0006204	Gene Expression
h1SMcG0006205	h1SMcG0006205	Gene Expression
h1SMcG0006206	h1SMcG0006206	Gene Expression
h1SMcG0006207	h1SMcG0006207	Gene Expression
h1SMcG0006208	h1SMcG0006208	Gene Expression
h1SMcG0006209	h1SMcG0006209	Gene Expression
h1SMcG0006210	h1SMcG0006210	Gene Expression
h1SMcG0006211	h1SMcG0006211	Gene Expression
h1SMcG0006212	h1SMcG0006212	Gene Expression
h1SMcG0006213	h1SMcG0006213	Gene Expression
h1SMcG0006214	h1SMcG0006214	Gene Expression
h1SMcG0006215	h1SMcG0006215	Gene Expression
h1SMcG0006216	h1SMcG0006216	Gene Expression
h1SMcG0006217	h1SMcG0006217	Gene Expression
h1SMcG0006218	h1SMcG0006218	Gene Expression
h1SMcG0006219	h1SMcG0006219	Gene Expression
h1SMcG0006220	h1SMcG0006220	Gene Expression
h1SMcG0006222	h1SMcG0006222	Gene Expression
h1SMcG0006223	h1SMcG0006223	Gene Expression
h1SMcG0006224	h1SMcG0006224	Gene Expression
h1SMcG0006225	h1SMcG0006225	Gene Expression
h1SMcG0006226	h1SMcG0006226	Gene Expression
h1SMcG0006227	h1SMcG0006227	Gene Expression
h1SMcG0006228	h1SMcG0006228	Gene Expression
h1SMcG0006229	h1SMcG0006229	Gene Expression
h1SMcG0006230	h1SMcG0006230	Gene Expression
h1SMcG0006231	h1SMcG0006231	Gene Expression
h1SMcG0006232	h1SMcG0006232	Gene Expression
h1SMcG0006233	h1SMcG0006233	Gene Expression
h1SMcG0006234	h1SMcG0006234	Gene Expression
h1SMcG0006235	h1SMcG0006235	Gene Expression
h1SMcG0006237	h1SMcG0006237	Gene Expression
h1SMcG0006238	h1SMcG0006238	Gene Expression
h1SMcG0006239	h1SMcG0006239	Gene Expression
h1SMcG0006240	h1SMcG0006240	Gene Expression
h1SMcG0006241	h1SMcG0006241	Gene Expression
h1SMcG0006242	h1SMcG0006242	Gene Expression
h1SMcG0006243	h1SMcG0006243	Gene Expression
h1SMcG0006244	h1SMcG0006244	Gene Expression
h1SMcG0006249	h1SMcG0006249	Gene Expression
h1SMcG0006250	h1SMcG0006250	Gene Expression
h1SMcG0006253	h1SMcG0006253	Gene Expression
h1SMcG0006254	h1SMcG0006254	Gene Expression
h1SMcG0006257	h1SMcG0006257	Gene Expression
h1SMcG0006259	h1SMcG0006259	Gene Expression
h1SMcG0006260	h1SMcG0006260	Gene Expression
h1SMcG0006261	h1SMcG0006261	Gene Expression
h1SMcG0006262	h1SMcG0006262	Gene Expression
h1SMcG0006263	h1SMcG0006263	Gene Expression
h1SMcG0006264	h1SMcG0006264	Gene Expression
h1SMcG0006265	h1SMcG0006265	Gene Expression
h1SMcG0006266	h1SMcG0006266	Gene Expression
h1SMcG0006267	h1SMcG0006267	Gene Expression
h1SMcG0006268	h1SMcG0006268	Gene Expression
h1SMcG0006269	h1SMcG0006269	Gene Expression
h1SMcG0006270	h1SMcG0006270	Gene Expression
h1SMcG0006271	h1SMcG0006271	Gene Expression
h1SMcG0006272	h1SMcG0006272	Gene Expression
h1SMcG0006275	h1SMcG0006275	Gene Expression
h1SMcG0006276	h1SMcG0006276	Gene Expression
h1SMcG0006277	h1SMcG0006277	Gene Expression
h1SMcG0006278	h1SMcG0006278	Gene Expression
h1SMcG0006280	h1SMcG0006280	Gene Expression
h1SMcG0006281	h1SMcG0006281	Gene Expression
h1SMcG0006282	h1SMcG0006282	Gene Expression
h1SMcG0006283	h1SMcG0006283	Gene Expression
h1SMcG0006284	h1SMcG0006284	Gene Expression
h1SMcG0006285	h1SMcG0006285	Gene Expression
h1SMcG0006286	h1SMcG0006286	Gene Expression
h1SMcG0006287	h1SMcG0006287	Gene Expression
h1SMcG0006288	h1SMcG0006288	Gene Expression
h1SMcG0006289	h1SMcG0006289	Gene Expression
h1SMcG0006290	h1SMcG0006290	Gene Expression
h1SMcG0006291	h1SMcG0006291	Gene Expression
h1SMcG0006292	h1SMcG0006292	Gene Expression
h1SMcG0006293	h1SMcG0006293	Gene Expression
h1SMcG0006294	h1SMcG0006294	Gene Expression
h1SMcG0006295	h1SMcG0006295	Gene Expression
h1SMcG0006296	h1SMcG0006296	Gene Expression
h1SMcG0006297	h1SMcG0006297	Gene Expression
h1SMcG0006298	h1SMcG0006298	Gene Expression
h1SMcG0006299	h1SMcG0006299	Gene Expression
h1SMcG0006301	h1SMcG0006301	Gene Expression
h1SMcG0006302	h1SMcG0006302	Gene Expression
h1SMcG0006303	h1SMcG0006303	Gene Expression
h1SMcG0006304	h1SMcG0006304	Gene Expression
h1SMcG0006305	h1SMcG0006305	Gene Expression
h1SMcG0006306	h1SMcG0006306	Gene Expression
h1SMcG0006307	h1SMcG0006307	Gene Expression
h1SMcG0006308	h1SMcG0006308	Gene Expression
h1SMcG0006309	h1SMcG0006309	Gene Expression
h1SMcG0006310	h1SMcG0006310	Gene Expression
h1SMcG0006311	h1SMcG0006311	Gene Expression
h1SMcG0006312	h1SMcG0006312	Gene Expression
h1SMcG0006313	h1SMcG0006313	Gene Expression
h1SMcG0006314	h1SMcG0006314	Gene Expression
h1SMcG0006315	h1SMcG0006315	Gene Expression
h1SMcG0006316	h1SMcG0006316	Gene Expression
h1SMcG0006317	h1SMcG0006317	Gene Expression
h1SMcG0006318	h1SMcG0006318	Gene Expression
h1SMcG0006319	h1SMcG0006319	Gene Expression
h1SMcG0006320	h1SMcG0006320	Gene Expression
h1SMcG0006321	h1SMcG0006321	Gene Expression
h1SMcG0006322	h1SMcG0006322	Gene Expression
h1SMcG0006323	h1SMcG0006323	Gene Expression
h1SMcG0006324	h1SMcG0006324	Gene Expression
h1SMcG0006325	h1SMcG0006325	Gene Expression
h1SMcG0006326	h1SMcG0006326	Gene Expression
h1SMcG0006328	h1SMcG0006328	Gene Expression
h1SMcG0006329	h1SMcG0006329	Gene Expression
h1SMcG0006330	h1SMcG0006330	Gene Expression
h1SMcG0006331	h1SMcG0006331	Gene Expression
h1SMcG0006332	h1SMcG0006332	Gene Expression
h1SMcG0006333	h1SMcG0006333	Gene Expression
h1SMcG0006334	h1SMcG0006334	Gene Expression
h1SMcG0006335	h1SMcG0006335	Gene Expression
h1SMcG0006336	h1SMcG0006336	Gene Expression
h1SMcG0006338	h1SMcG0006338	Gene Expression
h1SMcG0006339	h1SMcG0006339	Gene Expression
h1SMcG0006340	h1SMcG0006340	Gene Expression
h1SMcG0006341	h1SMcG0006341	Gene Expression
h1SMcG0006342	h1SMcG0006342	Gene Expression
h1SMcG0006343	h1SMcG0006343	Gene Expression
h1SMcG0006344	h1SMcG0006344	Gene Expression
h1SMcG0006345	h1SMcG0006345	Gene Expression
h1SMcG0006346	h1SMcG0006346	Gene Expression
h1SMcG0006347	h1SMcG0006347	Gene Expression
h1SMcG0006348	h1SMcG0006348	Gene Expression
h1SMcG0006350	h1SMcG0006350	Gene Expression
h1SMcG0006352	h1SMcG0006352	Gene Expression
h1SMcG0006353	h1SMcG0006353	Gene Expression
h1SMcG0006354	h1SMcG0006354	Gene Expression
h1SMcG0006356	h1SMcG0006356	Gene Expression
h1SMcG0006357	h1SMcG0006357	Gene Expression
h1SMcG0006358	h1SMcG0006358	Gene Expression
h1SMcG0006359	h1SMcG0006359	Gene Expression
h1SMcG0006360	h1SMcG0006360	Gene Expression
h1SMcG0006361	h1SMcG0006361	Gene Expression
h1SMcG0006362	h1SMcG0006362	Gene Expression
h1SMcG0006363	h1SMcG0006363	Gene Expression
h1SMcG0006364	h1SMcG0006364	Gene Expression
h1SMcG0006365	h1SMcG0006365	Gene Expression
h1SMcG0006366	h1SMcG0006366	Gene Expression
h1SMcG0006368	h1SMcG0006368	Gene Expression
h1SMcG0006369	h1SMcG0006369	Gene Expression
h1SMcG0006372	h1SMcG0006372	Gene Expression
h1SMcG0006373	h1SMcG0006373	Gene Expression
h1SMcG0006374	h1SMcG0006374	Gene Expression
h1SMcG0006375	h1SMcG0006375	Gene Expression
h1SMcG0006376	h1SMcG0006376	Gene Expression
h1SMcG0006377	h1SMcG0006377	Gene Expression
h1SMcG0006378	h1SMcG0006378	Gene Expression
h1SMcG0006379	h1SMcG0006379	Gene Expression
h1SMcG0006381	h1SMcG0006381	Gene Expression
h1SMcG0006382	h1SMcG0006382	Gene Expression
h1SMcG0006383	h1SMcG0006383	Gene Expression
h1SMcG0006384	h1SMcG0006384	Gene Expression
h1SMcG0006385	h1SMcG0006385	Gene Expression
h1SMcG0006386	h1SMcG0006386	Gene Expression
h1SMcG0006387	h1SMcG0006387	Gene Expression
h1SMcG0006388	h1SMcG0006388	Gene Expression
h1SMcG0006391	h1SMcG0006391	Gene Expression
h1SMcG0006392	h1SMcG0006392	Gene Expression
h1SMcG0006393	h1SMcG0006393	Gene Expression
h1SMcG0006394	h1SMcG0006394	Gene Expression
h1SMcG0006395	h1SMcG0006395	Gene Expression
h1SMcG0006396	h1SMcG0006396	Gene Expression
h1SMcG0006397	h1SMcG0006397	Gene Expression
h1SMcG0006398	h1SMcG0006398	Gene Expression
h1SMcG0006399	h1SMcG0006399	Gene Expression
h1SMcG0006400	h1SMcG0006400	Gene Expression
h1SMcG0006401	h1SMcG0006401	Gene Expression
h1SMcG0006403	h1SMcG0006403	Gene Expression
h1SMcG0006404	h1SMcG0006404	Gene Expression
h1SMcG0006405	h1SMcG0006405	Gene Expression
h1SMcG0006407	h1SMcG0006407	Gene Expression
h1SMcG0006408	h1SMcG0006408	Gene Expression
h1SMcG0006409	h1SMcG0006409	Gene Expression
h1SMcG0006410	h1SMcG0006410	Gene Expression
h1SMcG0006411	h1SMcG0006411	Gene Expression
h1SMcG0006413	h1SMcG0006413	Gene Expression
h1SMcG0006415	h1SMcG0006415	Gene Expression
h1SMcG0006419	h1SMcG0006419	Gene Expression
h1SMcG0006420	h1SMcG0006420	Gene Expression
h1SMcG0006421	h1SMcG0006421	Gene Expression
h1SMcG0006422	h1SMcG0006422	Gene Expression
h1SMcG0006423	h1SMcG0006423	Gene Expression
h1SMcG0006424	h1SMcG0006424	Gene Expression
h1SMcG0006425	h1SMcG0006425	Gene Expression
h1SMcG0006426	h1SMcG0006426	Gene Expression
h1SMcG0006427	h1SMcG0006427	Gene Expression
h1SMcG0006428	h1SMcG0006428	Gene Expression
h1SMcG0006429	h1SMcG0006429	Gene Expression
h1SMcG0006430	h1SMcG0006430	Gene Expression
h1SMcG0006431	h1SMcG0006431	Gene Expression
h1SMcG0006433	h1SMcG0006433	Gene Expression
h1SMcG0006434	h1SMcG0006434	Gene Expression
h1SMcG0006435	h1SMcG0006435	Gene Expression
h1SMcG0006436	h1SMcG0006436	Gene Expression
h1SMcG0006437	h1SMcG0006437	Gene Expression
h1SMcG0006438	h1SMcG0006438	Gene Expression
h1SMcG0006439	h1SMcG0006439	Gene Expression
h1SMcG0006440	h1SMcG0006440	Gene Expression
